HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.type,Input.emotion,Input.emoji_1,Input.emoji_2,Answer.choice,Approve,Reject
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3F6HPJW4JEQPBOT5IPLXK3IFGMGW29,A3GQRD3530XFM3,Submitted,Thu Nov 22 08:38:31 PST 2018,Thu Nov 22 08:38:49 PST 2018,Tue Nov 27 08:38:49 PST 2018,,,,18,100% (66/66),100% (66/66),100% (66/66),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3GGAI1SQEWO64URTBG4GNIPAUBFMCH,AMVBZXM810ZMA,Submitted,Thu Nov 22 08:39:34 PST 2018,Thu Nov 22 08:42:03 PST 2018,Tue Nov 27 08:42:03 PST 2018,,,,149,100% (68/68),100% (68/68),100% (68/68),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3ITXP059PX9WA3A455HOMV1BCK7JS5,A2HNP1YL1IBFMU,Submitted,Thu Nov 22 08:45:05 PST 2018,Thu Nov 22 08:45:53 PST 2018,Tue Nov 27 08:45:53 PST 2018,,,,48,100% (1/1),100% (1/1),100% (1/1),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3JW0YLFXRU6BN4RCW9A48AY4KTBWWR,A1DCGB72N1UIPT,Submitted,Thu Nov 22 08:39:16 PST 2018,Thu Nov 22 08:41:48 PST 2018,Tue Nov 27 08:41:48 PST 2018,,,,152,100% (68/68),100% (68/68),100% (68/68),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3MTMREQS4W8EGRO9V4ECQL1DSA8WAG,A2OAZPREKF6PQR,Submitted,Thu Nov 22 08:38:39 PST 2018,Thu Nov 22 08:39:02 PST 2018,Tue Nov 27 08:39:02 PST 2018,,,,23,100% (193/193),100% (193/193),100% (193/193),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3PZDLQMM0UBGXQN01YLW89BCO6ZC2H,A34DWBBWZRLO1X,Submitted,Thu Nov 22 08:44:55 PST 2018,Thu Nov 22 08:45:02 PST 2018,Tue Nov 27 08:45:02 PST 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3RKNTXVS3NO27P5PLY8TVTIM8HA4A3,AYSG3J2U3UF1Y,Submitted,Thu Nov 22 08:39:46 PST 2018,Thu Nov 22 08:40:04 PST 2018,Tue Nov 27 08:40:04 PST 2018,,,,18,100% (2/2),100% (2/2),100% (2/2),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3TOK3KHVJU8OSGH9XFBIZ0M1O057OQ,A3C3RLZKKHH1FC,Submitted,Thu Nov 22 08:47:31 PST 2018,Thu Nov 22 08:48:13 PST 2018,Tue Nov 27 08:48:13 PST 2018,,,,42,100% (52/52),100% (52/52),100% (52/52),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3WR9XG3T641KON7REVW9L2GW79574G,A20VJWCDIBKTZI,Submitted,Thu Nov 22 08:46:43 PST 2018,Thu Nov 22 08:46:49 PST 2018,Tue Nov 27 08:46:49 PST 2018,,,,6,100% (63/63),100% (63/63),100% (63/63),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3ZR9AIQJUCZ66C77TWB06N69ZVY40C,A7114FTRGZMK2,Submitted,Thu Nov 22 08:39:33 PST 2018,Thu Nov 22 08:39:59 PST 2018,Tue Nov 27 08:39:59 PST 2018,,,,26,100% (104/104),100% (104/104),100% (104/104),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,304SM51WA4UQSKCSHD47O7IY4FXSBS,AMVBZXM810ZMA,Submitted,Thu Nov 22 08:39:35 PST 2018,Thu Nov 22 08:42:08 PST 2018,Tue Nov 27 08:42:08 PST 2018,,,,153,100% (68/68),100% (68/68),100% (68/68),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,32SCWG5HIIUN9GF5T5J5IMRV3UFP6O,AKSJ3C5O3V9RB,Submitted,Thu Nov 22 08:39:32 PST 2018,Thu Nov 22 08:41:38 PST 2018,Tue Nov 27 08:41:38 PST 2018,,,,126,100% (117/117),100% (117/117),100% (117/117),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,33FOTY3KENB98554IULI3Q17W0M1CQ,A20VJWCDIBKTZI,Submitted,Thu Nov 22 08:45:45 PST 2018,Thu Nov 22 08:46:05 PST 2018,Tue Nov 27 08:46:05 PST 2018,,,,20,100% (63/63),100% (63/63),100% (63/63),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,34X6J5FLPUOKXNVRD1SJRVMAUWLJQF,A3GQRD3530XFM3,Submitted,Thu Nov 22 08:38:37 PST 2018,Thu Nov 22 08:39:06 PST 2018,Tue Nov 27 08:39:06 PST 2018,,,,29,100% (66/66),100% (66/66),100% (66/66),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,374TNBHA8CLASCQQZ1TM1I1Y70VYQP,A34DWBBWZRLO1X,Submitted,Thu Nov 22 08:45:29 PST 2018,Thu Nov 22 08:45:34 PST 2018,Tue Nov 27 08:45:34 PST 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,39KFRKBFIOL770DAKO1ICD6YSZCYOG,A2SKH7WZUEDGGI,Submitted,Thu Nov 22 08:38:43 PST 2018,Thu Nov 22 08:39:33 PST 2018,Tue Nov 27 08:39:33 PST 2018,,,,50,100% (81/81),100% (81/81),100% (81/81),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3A7Y0R2P2PE46KW3ZFNBL3I3RZ8JXC,A7114FTRGZMK2,Submitted,Thu Nov 22 08:38:48 PST 2018,Thu Nov 22 08:39:35 PST 2018,Tue Nov 27 08:39:35 PST 2018,,,,47,100% (104/104),100% (104/104),100% (104/104),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3DPNQGW4LM51KNTMVLRHFOG0CYK46D,A194R45ACMQEOR,Submitted,Thu Nov 22 08:39:37 PST 2018,Thu Nov 22 08:39:46 PST 2018,Tue Nov 27 08:39:46 PST 2018,,,,9,100% (146/146),100% (146/146),100% (146/146),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3HOSI13XH0ED5SRUYJ0OOYKY6X1DDS,A2OZ5SOGNN9QOA,Submitted,Thu Nov 22 08:47:51 PST 2018,Thu Nov 22 08:47:58 PST 2018,Tue Nov 27 08:47:58 PST 2018,,,,7,100% (56/56),100% (56/56),100% (56/56),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3IUZPWIU1PXKS4XV7VR1KZ49XM2WKV,A2SBISQJE2ZPJQ,Submitted,Thu Nov 22 08:38:51 PST 2018,Thu Nov 22 08:39:23 PST 2018,Tue Nov 27 08:39:23 PST 2018,,,,32,100% (105/105),100% (105/105),100% (105/105),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3KXIR214I56D2MAL8JFEPBZOWTI42W,A1DCGB72N1UIPT,Submitted,Thu Nov 22 08:39:29 PST 2018,Thu Nov 22 08:42:09 PST 2018,Tue Nov 27 08:42:09 PST 2018,,,,160,100% (68/68),100% (68/68),100% (68/68),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3KYQYYSHYWX49PIJOSE4ZSWXAB6ODY,A1IOMFFEKCWOIT,Submitted,Thu Nov 22 08:38:31 PST 2018,Thu Nov 22 08:39:14 PST 2018,Tue Nov 27 08:39:14 PST 2018,,,,43,100% (44/44),100% (44/44),100% (44/44),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3M0NZ3JDP2OL4GHXBV72HEF9HYBZ53,AYSG3J2U3UF1Y,Submitted,Thu Nov 22 08:39:21 PST 2018,Thu Nov 22 08:39:40 PST 2018,Tue Nov 27 08:39:40 PST 2018,,,,19,100% (2/2),100% (2/2),100% (2/2),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3SKEMFQBZ4V9231D9SBV6J1NFF18KU,AQD91RFHV1WNE,Submitted,Thu Nov 22 08:49:01 PST 2018,Thu Nov 22 08:49:16 PST 2018,Tue Nov 27 08:49:16 PST 2018,,,,15,100% (25/25),100% (25/25),100% (25/25),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
34KYK9TV2RXN60EYRBZ5ZNMA1GTBSL,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3TYCR1GOTD9Z65KI3IN9Y3B63OBLZD,A2OAZPREKF6PQR,Submitted,Thu Nov 22 08:38:51 PST 2018,Thu Nov 22 08:39:19 PST 2018,Tue Nov 27 08:39:19 PST 2018,,,,28,100% (193/193),100% (193/193),100% (193/193),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,308XBLVESJUER5CF2O42YXD2IDERB3,A3GQRD3530XFM3,Submitted,Thu Nov 22 08:38:33 PST 2018,Thu Nov 22 08:38:56 PST 2018,Tue Nov 27 08:38:56 PST 2018,,,,23,100% (66/66),100% (66/66),100% (66/66),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,33LK57MYLUVMAIF8NRKAAPP1VIKSZZ,A2HNP1YL1IBFMU,Submitted,Thu Nov 22 08:44:16 PST 2018,Thu Nov 22 08:44:49 PST 2018,Tue Nov 27 08:44:49 PST 2018,,,,33,100% (1/1),100% (1/1),100% (1/1),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,33M4IA01QHRL48FG7KWKNU4U1G3XRJ,A2OZ5SOGNN9QOA,Submitted,Thu Nov 22 08:47:32 PST 2018,Thu Nov 22 08:47:42 PST 2018,Tue Nov 27 08:47:42 PST 2018,,,,10,100% (56/56),100% (56/56),100% (56/56),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,352YTHGROW3HHCD3R4ILCF5QLCZH4Q,A1IOMFFEKCWOIT,Submitted,Thu Nov 22 08:38:35 PST 2018,Thu Nov 22 08:39:17 PST 2018,Tue Nov 27 08:39:17 PST 2018,,,,42,100% (44/44),100% (44/44),100% (44/44),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,35GCEFQ6I6EIQ1UTXCJ92HHP32KZ3D,AYSG3J2U3UF1Y,Submitted,Thu Nov 22 08:39:19 PST 2018,Thu Nov 22 08:39:33 PST 2018,Tue Nov 27 08:39:33 PST 2018,,,,14,100% (2/2),100% (2/2),100% (2/2),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,36NEMU28XG3FISXYS74HZCWDMRXWM0,A2SBISQJE2ZPJQ,Submitted,Thu Nov 22 08:38:52 PST 2018,Thu Nov 22 08:39:27 PST 2018,Tue Nov 27 08:39:27 PST 2018,,,,35,100% (105/105),100% (105/105),100% (105/105),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3A9AA95ATXCRQCFROM90QGDV7Z4P58,AMVBZXM810ZMA,Submitted,Thu Nov 22 08:39:32 PST 2018,Thu Nov 22 08:41:58 PST 2018,Tue Nov 27 08:41:58 PST 2018,,,,146,100% (68/68),100% (68/68),100% (68/68),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
